№ п/п,field,well,Куст,date,q_oil,watercut,p_oil,freq,Tраб(ТМ)
5388,Месторождение,1175,64,19.09.2023,25,68,17.3,122,9.4
5389,Месторождение,1175,64,20.09.2023,27,69,17.3,114,9.5
5390,Месторождение,1175,64,21.09.2023,26,69,17.3,122,9.5
5391,Месторождение,1175,64,22.09.2023,25,69,17.3,122,9.4
5392,Месторождение,1175,64,23.09.2023,25,69,17.3,120,9.5
5393,Месторождение,1175,64,24.09.2023,24,69,17.3,122,9.4
5394,Месторождение,1175,64,25.09.2023,23,69,17.3,115,9.4
5395,Месторождение,1175,64,26.09.2023,22,69,17.3,115,9.4
5396,Месторождение,1175,64,27.09.2023,22,69,17.3,122,9.2
5397,Месторождение,1175,64,28.09.2023,24,69,17.3,122,9.4
5398,Месторождение,1175,64,29.09.2023,26,69,17.3,122,13.7
5399,Месторождение,1175,64,30.09.2023,28,69,17.3,122,11.1
5400,Месторождение,1175,64,01.10.2023,30,69,17.3,122,10.3
5401,Месторождение,1175,64,02.10.2023,23,69,17.3,114,9.4
5402,Месторождение,1175,64,03.10.2023,25,69,17.3,122,9.3
5403,Месторождение,1175,64,04.10.2023,23,69,17.3,115,9.6
5404,Месторождение,1175,64,05.10.2023,23,69,17.3,122,9.4
5405,Месторождение,1175,64,06.10.2023,23,69,17.3,122,9.4
5406,Месторождение,1175,64,07.10.2023,23,69,17.3,122,9.3
5407,Месторождение,1175,64,08.10.2023,23,69,17.3,122,9.3
5408,Месторождение,1175,64,09.10.2023,24,69,17.3,122,9.4
5409,Месторождение,1175,64,10.10.2023,21,69,17.3,122,9.4
5410,Месторождение,1175,64,11.10.2023,20,69,17.3,122,9.6
5411,Месторождение,1175,64,12.10.2023,19,69,17.3,122,9.3
5412,Месторождение,1175,64,13.10.2023,19,69,17.3,122,10.1
5413,Месторождение,1175,64,14.10.2023,18,69,17.3,123,9.6
5414,Месторождение,1175,64,15.10.2023,19,69,17.3,124,9.8
5415,Месторождение,1175,64,16.10.2023,17,69,17.3,124,9.4
5416,Месторождение,1175,64,17.10.2023,19,69,17.3,124,9.4
5417,Месторождение,1175,64,18.10.2023,16,69,17.3,124,9.4
5418,Месторождение,1175,64,19.10.2023,25,69,17.3,124,9.4
5419,Месторождение,1175,64,20.10.2023,26,69,17.3,124,9.4
5420,Месторождение,1175,64,21.10.2023,26,69,17.3,124,9.4
5421,Месторождение,1175,64,22.10.2023,26,69,17.3,124,9.5
5422,Месторождение,1175,64,23.10.2023,26,69,17.3,124,9.4
5423,Месторождение,1175,64,24.10.2023,26,69,17.3,124,9.3
5424,Месторождение,1175,64,25.10.2023,26,69,17.3,122,9.4
5425,Месторождение,1175,64,26.10.2023,26,69,17.3,122,7.1
5426,Месторождение,1175,64,27.10.2023,27,69,17.3,124,9.5
5427,Месторождение,1175,64,28.10.2023,28,69,17.3,124,10.3
5428,Месторождение,1175,64,29.10.2023,28,69,17.3,124,10.0
5429,Месторождение,1175,64,30.10.2023,28,69,17.3,124,9.4
5430,Месторождение,1175,64,31.10.2023,28,69,17.3,124,9.3
5431,Месторождение,1175,64,01.11.2023,28,69,17.3,124,9.4
5432,Месторождение,1175,64,02.11.2023,28,69,17.3,124,9.3
5433,Месторождение,1175,64,03.11.2023,28,69,17.3,124,9.4
5434,Месторождение,1175,64,04.11.2023,28,69,17.3,124,9.4
5435,Месторождение,1175,64,05.11.2023,28,69,17.3,124,9.4
5436,Месторождение,1175,64,06.11.2023,28,69,17.3,124,9.5
5437,Месторождение,1175,64,07.11.2023,28,69,17.3,124,9.4
5438,Месторождение,1175,64,08.11.2023,28,69,17.3,124,9.4
5439,Месторождение,1175,64,09.11.2023,28,69,17.3,124,9.4
5440,Месторождение,1175,64,10.11.2023,28,69,17.3,124,9.4
5441,Месторождение,1175,64,11.11.2023,28,69,17.3,124,8.3
5442,Месторождение,1175,64,12.11.2023,28,69,17.3,124,9.4
5443,Месторождение,1175,64,13.11.2023,28,69,17.3,124,9.0
5444,Месторождение,1175,64,14.11.2023,28,69,17.3,124,9.4
5445,Месторождение,1175,64,15.11.2023,28,69,17.3,124,9.4
5446,Месторождение,1175,64,16.11.2023,28,69,17.3,124,9.4
5447,Месторождение,1175,64,17.11.2023,28,69,17.3,124,9.3
5448,Месторождение,1175,64,18.11.2023,28,69,17.3,124,9.6
5449,Месторождение,1175,64,19.11.2023,29,69,17.3,124,9.9
5450,Месторождение,1175,64,20.11.2023,29,69,17.3,124,9.4
5451,Месторождение,1175,64,21.11.2023,30,69,17.3,124,9.4
5452,Месторождение,1175,64,22.11.2023,30,69,17.3,124,9.4
5453,Месторождение,1175,64,23.11.2023,31,69,17.3,124,9.4
5454,Месторождение,1175,64,24.11.2023,31,69,17.3,124,9.4
5455,Месторождение,1175,64,25.11.2023,30,69,17.3,124,9.5
5456,Месторождение,1175,64,26.11.2023,31,69,17.3,124,9.6
5457,Месторождение,1175,64,27.11.2023,31,69,17.3,124,9.4
5458,Месторождение,1175,64,28.11.2023,30,69,17.3,124,9.3
5459,Месторождение,1175,64,29.11.2023,31,69,17.3,124,9.4
5460,Месторождение,1175,64,30.11.2023,31,69,17.3,124,9.4
5461,Месторождение,1175,64,01.12.2023,31,69,17.3,124,9.4
5462,Месторождение,1175,64,02.12.2023,31,69,17.3,124,9.4
5463,Месторождение,1175,64,03.12.2023,31,69,17.3,116,9.4
5464,Месторождение,1175,64,04.12.2023,31,69,17.3,124,9.4
5465,Месторождение,1175,64,05.12.2023,31,69,17.3,124,9.6
5466,Месторождение,1175,64,06.12.2023,31,69,17.3,124,8.4
5467,Месторождение,1175,64,07.12.2023,31,69,17.3,122,5.1
5468,Месторождение,1175,64,08.12.2023,31,69,17.3,122,9.4
5469,Месторождение,1175,64,09.12.2023,31,69,17.3,122,9.4
5470,Месторождение,1175,64,10.12.2023,32,69,17.3,123,9.4
5471,Месторождение,1175,64,11.12.2023,32,69,17.3,123,9.4
5472,Месторождение,1175,64,12.12.2023,32,69,17.3,124,9.4
5473,Месторождение,1175,64,13.12.2023,31,69,17.3,123,9.4
5474,Месторождение,1175,64,14.12.2023,32,69,17.3,122,9.4
5475,Месторождение,1175,64,15.12.2023,33,69,17.3,116,9.4
5476,Месторождение,1175,64,16.12.2023,32,69,17.3,124,9.0
5477,Месторождение,1175,64,17.12.2023,33,69,17.3,115,9.4
5478,Месторождение,1175,64,18.12.2023,33,69,17.3,115,9.4
5479,Месторождение,1175,64,19.12.2023,34,69,17.3,124,9.4
5480,Месторождение,1175,64,20.12.2023,34,69,17.3,124,9.4
5481,Месторождение,1175,64,21.12.2023,33,69,17.3,124,9.4
5482,Месторождение,1175,64,22.12.2023,32,69,17.3,124,9.4
5483,Месторождение,1175,64,23.12.2023,32,69,17.3,124,9.4
5484,Месторождение,1175,64,24.12.2023,32,69,17.3,124,9.5
5485,Месторождение,1175,64,25.12.2023,33,69,17.3,124,9.5
5486,Месторождение,1175,64,26.12.2023,32,69,17.3,124,9.4
5487,Месторождение,1175,64,27.12.2023,33,69,17.3,124,9.5
5488,Месторождение,1175,64,28.12.2023,33,69,17.3,115,9.4
5489,Месторождение,1175,64,29.12.2023,31,69,17.3,124,9.4
5490,Месторождение,1175,64,30.12.2023,32,69,17.3,124,9.3
5491,Месторождение,1175,64,31.12.2023,32,69,17.3,123,9.5
5492,Месторождение,1175,64,01.01.2024,32,69,17.3,124,9.5
5493,Месторождение,1175,64,02.01.2024,33,69,17.3,124,9.5
5494,Месторождение,1175,64,03.01.2024,33,69,17.3,124,9.5
5495,Месторождение,1175,64,04.01.2024,32,69,17.3,124,9.4
5496,Месторождение,1175,64,05.01.2024,33,69,17.3,124,9.4
5497,Месторождение,1175,64,06.01.2024,33,67,17.3,115,9.4
5498,Месторождение,1175,64,07.01.2024,33,67,17.3,124,9.5
5499,Месторождение,1175,64,08.01.2024,33,67,17.3,124,9.5
5500,Месторождение,1175,64,09.01.2024,33,67,17.3,115,9.5
5501,Месторождение,1175,64,10.01.2024,33,67,17.3,124,9.4
5502,Месторождение,1175,64,11.01.2024,33,67,17.3,124,9.5
5503,Месторождение,1175,64,12.01.2024,33,67,17.3,115,7.4
5504,Месторождение,1175,64,13.01.2024,32,67,17.3,124,9.3
5505,Месторождение,1175,64,14.01.2024,33,67,17.3,115,9.5
5506,Месторождение,1175,64,15.01.2024,33,67,17.3,124,9.5
5507,Месторождение,1175,64,16.01.2024,33,67,17.3,122,9.5
5508,Месторождение,1175,64,17.01.2024,33,67,17.3,124,9.5
5509,Месторождение,1175,64,18.01.2024,34,67,17.3,115,9.8
5510,Месторождение,1175,64,19.01.2024,33,67,17.3,124,10.9
5511,Месторождение,1175,64,20.01.2024,34,67,17.3,124,9.8
5512,Месторождение,1175,64,21.01.2024,33,67,17.3,124,10.9
5513,Месторождение,1175,64,22.01.2024,34,67,17.3,124,11.0
5514,Месторождение,1175,64,23.01.2024,33,67,17.3,124,10.8
5515,Месторождение,1175,64,24.01.2024,33,67,17.3,124,11.0
5516,Месторождение,1175,64,25.01.2024,33,67,17.3,124,11.0
5517,Месторождение,1175,64,26.01.2024,33,67,17.3,124,10.8
5518,Месторождение,1175,64,27.01.2024,33,67,17.3,124,11.0
5519,Месторождение,1175,64,28.01.2024,33,67,17.3,124,11.0
5520,Месторождение,1175,64,29.01.2024,33,67,17.3,124,11.0
5521,Месторождение,1175,64,30.01.2024,33,67,17.3,124,11.0
5522,Месторождение,1175,64,31.01.2024,33,67,17.3,124,11.0
5523,Месторождение,1175,64,01.02.2024,33,67,17.3,124,11.0
5524,Месторождение,1175,64,02.02.2024,33,67,17.3,124,11.0
5525,Месторождение,1175,64,03.02.2024,35,67,17.3,124,10.5
5526,Месторождение,1175,64,04.02.2024,34,67,17.3,124,11.0
5527,Месторождение,1175,64,05.02.2024,33,67,17.3,124,11.0
5528,Месторождение,1175,64,06.02.2024,34,67,17.3,124,11.0
5529,Месторождение,1175,64,07.02.2024,34,67,17.3,124,11.0
5530,Месторождение,1175,64,08.02.2024,34,67,17.3,124,11.0
5531,Месторождение,1175,64,09.02.2024,34,67,17.3,124,10.9
5532,Месторождение,1175,64,10.02.2024,34,67,17.3,124,11.0
5533,Месторождение,1175,64,11.02.2024,34,67,17.3,124,12.0
5534,Месторождение,1175,64,12.02.2024,35,67,17.3,124,11.0
5535,Месторождение,1175,64,13.02.2024,32,67,17.3,124,11.0
5536,Месторождение,1175,64,14.02.2024,33,67,17.3,124,11.0
5537,Месторождение,1175,64,15.02.2024,33,67,17.3,124,11.0
5538,Месторождение,1175,64,16.02.2024,32,67,17.3,124,10.8
5539,Месторождение,1175,64,17.02.2024,34,67,17.3,124,11.0
5540,Месторождение,1175,64,18.02.2024,33,67,17.3,124,11.0
5541,Месторождение,1175,64,19.02.2024,33,67,17.3,124,11.0
5542,Месторождение,1175,64,20.02.2024,33,67,17.3,124,11.0
5543,Месторождение,1175,64,21.02.2024,33,67,17.3,124,10.6
5544,Месторождение,1175,64,22.02.2024,33,67,17.3,124,10.1
5545,Месторождение,1175,64,23.02.2024,33,67,17.3,124,10.2
5546,Месторождение,1175,64,24.02.2024,33,67,17.3,124,10.2
5547,Месторождение,1175,64,25.02.2024,34,67,17.3,124,10.2
5548,Месторождение,1175,64,26.02.2024,33,67,17.3,118,10.1
5549,Месторождение,1175,64,27.02.2024,33,67,17.3,124,10.2
5550,Месторождение,1175,64,28.02.2024,32,67,17.3,124,10.2
5551,Месторождение,1175,64,29.02.2024,34,67,17.3,124,10.2
5552,Месторождение,1175,64,01.03.2024,33,67,17.3,124,10.1
5553,Месторождение,1175,64,02.03.2024,33,76,17.3,124,10.2
5554,Месторождение,1175,64,03.03.2024,33,76,17.3,116,10.2
5555,Месторождение,1175,64,04.03.2024,33,76,17.3,124,10.2
5556,Месторождение,1175,64,05.03.2024,33,76,17.3,124,10.2
5557,Месторождение,1175,64,06.03.2024,33,76,17.3,124,10.1
5558,Месторождение,1175,64,07.03.2024,33,76,17.3,124,10.2
5559,Месторождение,1175,64,08.03.2024,32,76,17.3,124,10.2
5560,Месторождение,1175,64,09.03.2024,33,76,17.3,124,10.2
5561,Месторождение,1175,64,10.03.2024,33,76,17.3,124,10.1
5562,Месторождение,1175,64,11.03.2024,32,76,17.3,124,10.2
5563,Месторождение,1175,64,12.03.2024,33,76,17.3,124,10.2
5564,Месторождение,1175,64,13.03.2024,32,76,17.3,124,10.2
5565,Месторождение,1175,64,14.03.2024,33,76,17.3,124,10.6
5566,Месторождение,1175,64,15.03.2024,32,76,17.3,124,10.2
5567,Месторождение,1175,64,16.03.2024,32,76,17.3,124,10.2
5568,Месторождение,1175,64,17.03.2024,32,76,17.3,124,9.2
5569,Месторождение,1175,64,18.03.2024,32,76,17.3,124,10.1
5570,Месторождение,1175,64,19.03.2024,31,76,17.3,124,10.1
5571,Месторождение,1175,64,20.03.2024,32,76,17.3,124,10.2
5572,Месторождение,1175,64,21.03.2024,32,76,17.3,124,10.2
5573,Месторождение,1175,64,22.03.2024,32,76,17.3,124,10.1
5574,Месторождение,1175,64,23.03.2024,33,76,17.3,124,10.1
5575,Месторождение,1175,64,24.03.2024,33,76,17.3,124,10.1
5576,Месторождение,1175,64,25.03.2024,33,76,17.3,124,10.2
5577,Месторождение,1175,64,26.03.2024,32,76,17.3,124,10.2
5578,Месторождение,1175,64,27.03.2024,33,76,17.3,124,10.1
5579,Месторождение,1175,64,28.03.2024,33,76,17.3,124,10.1
5580,Месторождение,1175,64,29.03.2024,32,76,17.3,124,10.2
5581,Месторождение,1175,64,30.03.2024,33,76,17.3,124,10.2
5582,Месторождение,1175,64,31.03.2024,32,76,17.3,124,10.1
5583,Месторождение,1175,64,01.04.2024,32,76,17.3,124,10.1
5584,Месторождение,1175,64,02.04.2024,31,75,17.3,124,10.2
5585,Месторождение,1175,64,03.04.2024,31,75,17.3,124,10.2
5586,Месторождение,1175,64,04.04.2024,30,75,17.3,124,10.1
5587,Месторождение,1175,64,05.04.2024,30,75,17.3,124,10.1
5588,Месторождение,1175,64,06.04.2024,31,75,17.3,124,10.1
5589,Месторождение,1175,64,07.04.2024,30,75,17.3,124,10.2
5590,Месторождение,1175,64,08.04.2024,31,75,17.3,124,10.0
5591,Месторождение,1175,64,09.04.2024,31,75,17.3,124,10.1
5592,Месторождение,1175,64,10.04.2024,32,75,17.3,124,10.1
5593,Месторождение,1175,64,11.04.2024,30,75,17.3,124,10.2
5594,Месторождение,1175,64,12.04.2024,31,75,17.3,124,10.2
5595,Месторождение,1175,64,13.04.2024,31,75,17.3,124,10.1
5596,Месторождение,1175,64,14.04.2024,32,75,17.3,124,9.2
5597,Месторождение,1175,64,15.04.2024,34,75,17.3,124,10.2
5598,Месторождение,1175,64,16.04.2024,34,75,17.3,122,10.2
5599,Месторождение,1175,64,17.04.2024,34,75,17.3,124,10.2
5600,Месторождение,1175,64,18.04.2024,33,75,17.3,124,10.1
5601,Месторождение,1175,64,19.04.2024,33,75,17.3,124,10.2
5602,Месторождение,1175,64,20.04.2024,33,75,17.3,124,10.2
5603,Месторождение,1175,64,21.04.2024,32,75,17.3,124,10.2
5604,Месторождение,1175,64,22.04.2024,32,75,17.3,124,10.1
5605,Месторождение,1175,64,23.04.2024,32,68,17.3,124,10.1
5606,Месторождение,1175,64,24.04.2024,33,68,17.3,124,10.2
5607,Месторождение,1175,64,25.04.2024,32,68,17.3,124,10.3
5608,Месторождение,1175,64,26.04.2024,31,68,17.3,124,10.0
5609,Месторождение,1175,64,27.04.2024,30,68,17.3,124,10.4
5610,Месторождение,1175,64,28.04.2024,29,68,17.3,124,10.2
5611,Месторождение,1175,64,29.04.2024,28,68,17.3,124,10.3
5612,Месторождение,1175,64,30.04.2024,27,68,17.3,124,10.1
5613,Месторождение,1175,64,01.05.2024,27,68,17.3,124,10.1
5614,Месторождение,1175,64,02.05.2024,27,68,17.3,124,10.1
5615,Месторождение,1175,64,03.05.2024,27,68,17.3,124,10.2
5616,Месторождение,1175,64,04.05.2024,27,68,17.3,124,10.2
5617,Месторождение,1175,64,05.05.2024,27,68,17.3,124,10.1
5618,Месторождение,1175,64,06.05.2024,27,68,17.3,124,10.1
5619,Месторождение,1175,64,07.05.2024,27,68,17.3,124,10.2
5620,Месторождение,1175,64,08.05.2024,27,68,17.3,124,10.2
5621,Месторождение,1175,64,09.05.2024,27,68,17.3,124,10.1
5622,Месторождение,1175,64,10.05.2024,27,68,17.3,124,10.1
5623,Месторождение,1175,64,11.05.2024,27,68,17.3,124,10.2
5624,Месторождение,1175,64,12.05.2024,28,68,17.3,124,10.2
5625,Месторождение,1175,64,13.05.2024,27,68,17.3,124,10.2
5626,Месторождение,1175,64,14.05.2024,27,68,17.3,124,10.1
5627,Месторождение,1175,64,15.05.2024,28,68,17.3,124,10.1
5628,Месторождение,1175,64,16.05.2024,27,68,17.3,124,10.2
